Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
CA-2022-119494,10-11-2022,14-11-2022,Jim Epp,United States,San Diego,California,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.39,3,52.34
CA-2019-150581,08-04-2019,12-04-2019,Nathan Mautz,United States,Concord,California,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49
CA-2019-150581,08-04-2019,12-04-2019,Nathan Mautz,United States,Concord,California,Accessories,Logitech Wireless Headset h800,399.96,4,139.99
CA-2019-141355,25-09-2019,30-09-2019,Barry Franz,United States,Aurora,Colorado,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58,2,2.37
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.06
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.94
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.19
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.84
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Binders,Recycled Easel Ring Binders,35.81,3,11.19
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Binders,GBC Recycled VeloBinder Covers,122.69,9,39.87
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Tables,Hon Non-Folding Utility Tables,892.14,7,111.52
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.01
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.19
CA-2021-165330,12-12-2021,12-12-2021,William Brown,United States,Anaheim,California,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.87,2,2.13
CA-2020-132633,03-02-2020,05-02-2020,Ken Heidel,United States,Pleasant Grove,Utah,Binders,Wilson Jones Standard D-Ring Binders,12.14,3,4.1
CA-2021-157742,30-12-2021,01-01-2022,Ken Lonsdale,United States,Springfield,Oregon,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.79,3,10.42
CA-2022-127712,01-09-2022,06-09-2022,Michael Granlund,United States,Salem,Oregon,Supplies,Acme Kleen Earth Office Shears,6.21,2,0.7
CA-2019-106726,06-12-2019,08-12-2019,Roland Schwarz,United States,Los Angeles,California,Storage,Standard Rollaway File with Lock,1261.33,7,327.95
CA-2021-147473,31-05-2021,04-06-2021,Nancy Lomonaco,United States,Los Angeles,California,Paper,Xerox 228,38.88,6,18.66
CA-2019-141901,09-08-2019,14-08-2019,Gene McClure,United States,Fresno,California,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,2.69
CA-2021-167416,13-05-2021,18-05-2021,Jill Matthias,United States,Seattle,Washington,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,26.9
CA-2022-118724,22-07-2022,26-07-2022,Anthony Rawles,United States,Concord,California,Art,Nontoxic Chalk,3.52,2,1.69
CA-2022-118724,22-07-2022,26-07-2022,Anthony Rawles,United States,Concord,California,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.19,9,121.96
US-2022-143175,04-08-2022,07-08-2022,George Ashbrook,United States,Los Angeles,California,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.97
CA-2020-105844,25-10-2020,27-10-2020,Jennifer Ferguson,United States,Sparks,Nevada,Art,Newell 319,79.36,4,23.81
CA-2022-118864,16-06-2022,20-06-2022,Kristen Hastings,United States,Los Angeles,California,Phones,Panasonic KX T7736-B Digital phone,119.96,1,7.5
CA-2019-159625,23-11-2019,28-11-2019,Sally Matthias,United States,Scottsdale,Arizona,Envelopes,Staples,23.47,3,8.8
CA-2022-147410,05-09-2022,09-09-2022,Eva Jacobs,United States,Santa Ana,California,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,105.28
US-2021-102239,06-05-2021,07-05-2021,Lindsay Williams,United States,Henderson,Nevada,Tables,Global Adaptabilities Conference Tables,1685.88,6,320.32
US-2021-102239,06-05-2021,07-05-2021,Lindsay Williams,United States,Henderson,Nevada,Binders,Avery Poly Binder Pockets,5.73,2,2
CA-2019-143168,18-10-2019,23-10-2019,Ivan Gibson,United States,Seattle,Washington,Paper,Xerox 1925,61.96,2,27.88
CA-2019-143168,18-10-2019,23-10-2019,Ivan Gibson,United States,Seattle,Washington,Binders,Computer Printout Index Tabs,1.34,1,0.47
CA-2022-118122,18-11-2022,25-11-2022,Greg Guthrie,United States,Seattle,Washington,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,4.52
CA-2022-166926,02-12-2022,09-12-2022,Sean O'Donnell,United States,Seattle,Washington,Paper,Xerox 1947,41.86,7,18.84
CA-2022-166926,02-12-2022,09-12-2022,Sean O'Donnell,United States,Seattle,Washington,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,41.17
CA-2022-142909,23-12-2022,26-12-2022,Alex Grayson,United States,Mesa,Arizona,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,-135.09
CA-2021-131380,29-03-2021,01-04-2021,Chris Cortes,United States,Los Angeles,California,Storage,Rogers Deluxe File Chest,87.92,4,0.88
CA-2021-131380,29-03-2021,01-04-2021,Chris Cortes,United States,Los Angeles,California,Paper,Xerox 1983,5.98,1,2.93
CA-2019-117464,22-07-2019,24-07-2019,Naresj Patel,United States,San Francisco,California,Art,Newell 32,11.52,4,3.23
CA-2019-117464,22-07-2019,24-07-2019,Naresj Patel,United States,San Francisco,California,Chairs,Global Comet Stacking Armless Chair,717.72,3,71.77
CA-2019-117464,22-07-2019,24-07-2019,Naresj Patel,United States,San Francisco,California,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,68.59
CA-2019-117464,22-07-2019,24-07-2019,Naresj Patel,United States,San Francisco,California,Tables,Safco Drafting Table,170.35,3,19.16
CA-2022-125381,26-04-2022,28-04-2022,Speros Goranitis,United States,San Francisco,California,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.67
CA-2022-150609,01-05-2022,05-05-2022,Nick Zandusky,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,7.55
CA-2021-164399,13-11-2021,16-11-2021,Dianna Wilson,United States,San Diego,California,Phones,Panasonic KX TS3282W Corded phone,203.98,3,25.5
CA-2021-164399,13-11-2021,16-11-2021,Dianna Wilson,United States,San Diego,California,Tables,Global Adaptabilities Conference Tables,674.35,3,-8.43
CA-2021-147683,14-11-2021,18-11-2021,Philisse Overcash,United States,Seattle,Washington,Furnishings,DAX Solid Wood Frames,19.54,2,7.23
CA-2019-116785,26-04-2019,30-04-2019,Marc Harrigan,United States,Los Angeles,California,Art,Newell 347,21.4,5,6.21
CA-2019-116785,26-04-2019,30-04-2019,Marc Harrigan,United States,Los Angeles,California,Labels,Avery 495,12.6,2,5.8
CA-2022-137414,03-10-2022,07-10-2022,Chad McGuire,United States,San Francisco,California,Furnishings,Dax Clear Box Frame,17.46,2,5.94
CA-2022-137414,03-10-2022,07-10-2022,Chad McGuire,United States,San Francisco,California,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,32.3
CA-2021-143476,12-09-2021,14-09-2021,Linda Cazamias,United States,Phoenix,Arizona,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.91
CA-2021-143476,12-09-2021,14-09-2021,Linda Cazamias,United States,Phoenix,Arizona,Paper,Xerox 1976,20.74,4,7.26
CA-2021-143476,12-09-2021,14-09-2021,Linda Cazamias,United States,Phoenix,Arizona,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2,2.99
US-2021-119046,03-06-2021,07-06-2021,Edward Hooks,United States,Seattle,Washington,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.88
US-2021-119046,03-06-2021,07-06-2021,Edward Hooks,United States,Seattle,Washington,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,12,18.72
US-2021-119046,03-06-2021,07-06-2021,Edward Hooks,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,11.23,3,3.93
CA-2022-154949,16-10-2022,20-10-2022,Marc Crier,United States,Camarillo,California,Labels,Avery 478,14.73,3,7.22
CA-2020-150770,03-05-2020,06-05-2020,Lena Cacioppo,United States,San Francisco,California,Art,Newell 317,8.82,3,2.56
CA-2020-150770,03-05-2020,06-05-2020,Lena Cacioppo,United States,San Francisco,California,Binders,Ibico Recycled Linen-Style Covers,62.5,2,21.87
CA-2020-150770,03-05-2020,06-05-2020,Lena Cacioppo,United States,San Francisco,California,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,122.39
CA-2020-150770,03-05-2020,06-05-2020,Lena Cacioppo,United States,San Francisco,California,Binders,GBC Linen Binding Covers,49.57,2,17.35
CA-2021-109953,15-07-2021,19-07-2021,Raymond Buch,United States,San Francisco,California,Phones,Panasonic Kx-TS550,110.38,3,12.42
CA-2021-109953,15-07-2021,19-07-2021,Raymond Buch,United States,San Francisco,California,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,50.03
CA-2021-109953,15-07-2021,19-07-2021,Raymond Buch,United States,San Francisco,California,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,10.16
CA-2019-157546,20-07-2019,22-07-2019,Roger Demir,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,89.71,6,30.28
CA-2019-157546,20-07-2019,22-07-2019,Roger Demir,United States,San Francisco,California,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.73
CA-2019-138737,07-12-2019,10-12-2019,Frank Preis,United States,Los Angeles,California,Art,Newell 32,8.64,3,2.42
CA-2021-101651,25-12-2021,31-12-2021,Sean Christensen,United States,San Jose,California,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,18.46
CA-2021-101651,25-12-2021,31-12-2021,Sean Christensen,United States,San Jose,California,Envelopes,Staples,39.76,7,18.69
CA-2022-136651,24-04-2022,26-04-2022,Jay Fein,United States,Pasadena,California,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,26.54
CA-2022-136651,24-04-2022,26-04-2022,Jay Fein,United States,Pasadena,California,Binders,GBC Durable Plastic Covers,92.88,6,30.19
CA-2022-136651,24-04-2022,26-04-2022,Jay Fein,United States,Pasadena,California,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,7.97
US-2022-151127,23-05-2022,26-05-2022,Rob Lucas,United States,Los Angeles,California,Art,SANFORD Major Accent Highlighters,49.56,7,18.83
CA-2022-145807,10-02-2022,14-02-2022,Sarah Bern,United States,Los Angeles,California,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.75
CA-2020-158491,04-06-2020,09-06-2020,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,35.99
CA-2020-158491,04-06-2020,09-06-2020,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,395.99
CA-2022-137001,11-06-2022,14-06-2022,George Zrebassa,United States,Thousand Oaks,California,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,4.12
CA-2021-123337,17-09-2021,23-09-2021,Keith Dawkins,United States,San Jose,California,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2,-12.88
CA-2021-123337,17-09-2021,23-09-2021,Keith Dawkins,United States,San Jose,California,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.54
CA-2020-144519,13-11-2020,17-11-2020,Arthur Wiediger,United States,Helena,Montana,Phones,Panasonic KX TS3282W Corded phone,339.96,5,42.5
CA-2020-144519,13-11-2020,17-11-2020,Arthur Wiediger,United States,Helena,Montana,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,21.75
CA-2021-157217,20-07-2021,22-07-2021,Tracy Collins,United States,San Francisco,California,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.98,2,4.5
CA-2021-157217,20-07-2021,22-07-2021,Tracy Collins,United States,San Francisco,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.59
CA-2021-108224,15-05-2021,15-05-2021,Tiffany House,United States,Yuma,Arizona,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.53,7,48.7
CA-2022-159282,17-10-2022,22-10-2022,Gary Hansen,United States,Yuma,Arizona,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5,-479.99
CA-2022-151183,15-10-2022,20-10-2022,Berenike Kampe,United States,San Francisco,California,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,15.3
CA-2021-153661,30-01-2021,31-01-2021,Steven Cartwright,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9,76.25
CA-2021-153661,30-01-2021,31-01-2021,Steven Cartwright,United States,San Francisco,California,Binders,GBC Wire Binding Strips,50.78,2,17.77
CA-2021-153661,30-01-2021,31-01-2021,Steven Cartwright,United States,San Francisco,California,Labels,Avery 512,26.01,9,12.22
CA-2021-113656,23-01-2021,29-01-2021,Christy Brittain,United States,Los Angeles,California,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,21.6
CA-2020-148964,26-05-2020,31-05-2020,Ruben Dartt,United States,Bellevue,Washington,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,7.89
CA-2021-144092,06-11-2021,08-11-2021,Logan Haushalter,United States,San Jose,California,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72,4,12.96
CA-2021-144092,06-11-2021,08-11-2021,Logan Haushalter,United States,San Jose,California,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,9.97
CA-2021-144092,06-11-2021,08-11-2021,Logan Haushalter,United States,San Jose,California,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,77.48
CA-2022-158120,18-11-2022,22-11-2022,Katharine Harms,United States,Hillsboro,Oregon,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3,6.62
CA-2022-158120,18-11-2022,22-11-2022,Katharine Harms,United States,Hillsboro,Oregon,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,-3.47
US-2022-128447,11-11-2022,18-11-2022,Michael Chen,United States,Pasco,Washington,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,112.22
US-2022-128447,11-11-2022,18-11-2022,Michael Chen,United States,Pasco,Washington,Binders,GBC VeloBinder Manual Binding System,28.79,1,10.08
US-2019-131275,18-03-2019,24-03-2019,Sample Company A,United States,Burbank,California,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,14.43
US-2019-131275,18-03-2019,24-03-2019,Sample Company A,United States,Burbank,California,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4,415.99
US-2019-131275,18-03-2019,24-03-2019,Sample Company A,United States,Burbank,California,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,334.11
CA-2022-165155,22-09-2022,24-09-2022,Brendan Murry,United States,Los Angeles,California,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,3.88
CA-2022-141138,11-11-2022,17-11-2022,Gary Hwang,United States,Modesto,California,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,43.6
CA-2022-154102,07-02-2022,14-02-2022,Skye Norling,United States,San Francisco,California,Paper,Xerox 1947,29.9,5,13.46
CA-2021-114748,10-10-2021,15-10-2021,Maria Zettner,United States,Phoenix,Arizona,Art,Newell 310,1.41,1,0.16
CA-2021-114748,10-10-2021,15-10-2021,Maria Zettner,United States,Phoenix,Arizona,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.57,2,0
CA-2021-163594,13-04-2021,15-04-2021,Jason Fortune-,United States,Los Angeles,California,Paper,Xerox 206,19.44,3,9.33
CA-2021-163594,13-04-2021,15-04-2021,Jason Fortune-,United States,Los Angeles,California,Chairs,"Global Geo Office Task Chair, Gray",194.35,3,-36.44
CA-2021-163594,13-04-2021,15-04-2021,Jason Fortune-,United States,Los Angeles,California,Binders,Aluminum Screw Posts,36.62,3,13.73
US-2022-123862,08-01-2022,10-01-2022,Jamie Frazer,United States,Long Beach,California,Storage,Eldon Fold 'N Roll Cart System,153.78,11,44.6
US-2022-123862,08-01-2022,10-01-2022,Jamie Frazer,United States,Long Beach,California,Storage,Tennsco Commercial Shelving,61.02,3,0.61
US-2022-123862,08-01-2022,10-01-2022,Jamie Frazer,United States,Long Beach,California,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,31.93
US-2022-123862,08-01-2022,10-01-2022,Jamie Frazer,United States,Long Beach,California,Fasteners,Staples,7.89,1,3.55
CA-2022-100580,14-08-2022,21-08-2022,Michael Kennedy,United States,San Diego,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3,11.71
CA-2019-132787,19-09-2019,23-09-2019,Mike Caudle,United States,Seattle,Washington,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.98
CA-2022-147844,03-05-2022,07-05-2022,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,7.07
CA-2022-147844,03-05-2022,07-05-2022,Dorothy Dickinson,United States,Los Angeles,California,Art,Newell 34,59.52,3,15.48
CA-2022-147844,03-05-2022,07-05-2022,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,15.82
CA-2021-110009,09-09-2021,14-09-2021,Toby Ritter,United States,Seattle,Washington,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.66
CA-2021-110009,09-09-2021,14-09-2021,Toby Ritter,United States,Seattle,Washington,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2
CA-2020-100146,14-05-2020,19-05-2020,Claudia Bergmann,United States,Camarillo,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5,42
CA-2020-100146,14-05-2020,19-05-2020,Claudia Bergmann,United States,Camarillo,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,34.41
CA-2020-100146,14-05-2020,19-05-2020,Claudia Bergmann,United States,Camarillo,California,Chairs,Novimex Fabric Task Chair,97.57,2,-6.1
CA-2020-100146,14-05-2020,19-05-2020,Claudia Bergmann,United States,Camarillo,California,Chairs,"Global Leather and Oak Executive Chair, Black",722.35,3,81.26
CA-2021-129728,31-05-2021,07-06-2021,Jason Gross,United States,Los Angeles,California,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.75
CA-2022-121125,31-05-2022,04-06-2022,Michael Granlund,United States,Tigard,Oregon,Phones,LG G3,156.79,1,17.64
CA-2022-121125,31-05-2022,04-06-2022,Michael Granlund,United States,Tigard,Oregon,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,-3.09
CA-2022-121125,31-05-2022,04-06-2022,Michael Granlund,United States,Tigard,Oregon,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,-0.34
CA-2019-161249,09-08-2019,13-08-2019,Roger Demir,United States,Phoenix,Arizona,Fasteners,"Super Bands, 12/Pack",4.46,3,-0.95
CA-2019-161249,09-08-2019,13-08-2019,Roger Demir,United States,Phoenix,Arizona,Binders,Avery Hole Reinforcements,9.35,5,-6.54
CA-2020-148180,26-07-2020,31-07-2020,Bart Pistole,United States,Oxnard,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,3.09
CA-2020-148180,26-07-2020,31-07-2020,Bart Pistole,United States,Oxnard,California,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6,8.39
CA-2020-148180,26-07-2020,31-07-2020,Bart Pistole,United States,Oxnard,California,Art,Newell 334,99.2,5,25.79
CA-2019-165568,16-02-2019,20-02-2019,Barry Französisch,United States,Seattle,Washington,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,7.21
CA-2020-145457,24-03-2020,27-03-2020,Cathy Prescott,United States,Covington,Washington,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,13.13
US-2022-163657,03-09-2022,07-09-2022,Janet Lee,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.55
US-2022-163657,03-09-2022,07-09-2022,Janet Lee,United States,Los Angeles,California,Tables,Hon 2111 Invitation Series Straight Table,236.53,2,-2.96
CA-2020-120446,16-11-2020,18-11-2020,John Grady,United States,San Diego,California,Labels,Avery 51,18.9,3,8.69
US-2020-136987,11-04-2020,14-04-2020,Andy Reiter,United States,Los Angeles,California,Copiers,Canon PC-428 Personal Copier,639.97,4,215.99
US-2020-136987,11-04-2020,14-04-2020,Andy Reiter,United States,Los Angeles,California,Paper,Staples,52.76,2,24.27
CA-2020-138485,27-02-2020,01-03-2020,Nora Paige,United States,Seattle,Washington,Accessories,Microsoft Natural Keyboard Elite,538.92,9,80.84
CA-2021-103709,09-09-2021,16-09-2021,Liz Preis,United States,Visalia,California,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
CA-2021-103709,09-09-2021,16-09-2021,Liz Preis,United States,Visalia,California,Paper,Xerox 1900,34.24,8,15.41
CA-2021-103709,09-09-2021,16-09-2021,Liz Preis,United States,Visalia,California,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.44
CA-2021-138282,20-05-2021,24-05-2021,Anna Häberlin,United States,Los Angeles,California,Appliances,Staples,87.84,8,23.72
CA-2022-148985,12-11-2022,16-11-2022,Thomas Brumley,United States,Los Angeles,California,Furnishings,Dax Clear Box Frame,34.92,4,11.87
CA-2021-139997,02-07-2021,04-07-2021,Eugene Moren,United States,Lehi,Utah,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,449.99
CA-2021-124583,02-09-2021,04-09-2021,Laurel Beltran,United States,Huntington Beach,California,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,5.75
CA-2022-157196,06-11-2022,10-11-2022,Anna Andreadi,United States,San Diego,California,Paper,Xerox 1996,12.96,2,6.22
CA-2020-108672,10-09-2020,16-09-2020,Frank Atkinson,United States,Los Angeles,California,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,33.07
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,1.45
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,49.8
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,2.33
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,20.86
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,7.91
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,19.74
CA-2022-121048,15-07-2022,19-07-2022,Toby Carlisle,United States,Westminster,California,Phones,GE 30524EE4,470.38,3,52.92
US-2022-120197,31-03-2022,31-03-2022,Tom Boeckenhauer,United States,Los Angeles,California,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,2.07
US-2022-120197,31-03-2022,31-03-2022,Tom Boeckenhauer,United States,Los Angeles,California,Phones,AT&T CL83451 4-Handset Telephone,164.79,1,18.54
CA-2019-115889,02-11-2019,06-11-2019,Shahid Hopkins,United States,San Francisco,California,Phones,AT&T CL82213,46.38,2,5.22
CA-2019-115889,02-11-2019,06-11-2019,Shahid Hopkins,United States,San Francisco,California,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.25
CA-2019-125731,10-09-2019,16-09-2019,Clay Ludtke,United States,Gresham,Oregon,Envelopes,Peel & Seel Envelopes,21.73,7,7.6
CA-2019-125731,10-09-2019,16-09-2019,Clay Ludtke,United States,Gresham,Oregon,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.7
US-2022-106145,27-09-2022,27-09-2022,Ruben Ausman,United States,San Francisco,California,Envelopes,Staples,71.88,6,33.06
US-2022-106145,27-09-2022,27-09-2022,Ruben Ausman,United States,San Francisco,California,Furnishings,Stackable Trays,9.24,3,2.96
US-2022-106145,27-09-2022,27-09-2022,Ruben Ausman,United States,San Francisco,California,Paper,Xerox 1895,35.88,6,16.15
US-2022-106145,27-09-2022,27-09-2022,Ruben Ausman,United States,San Francisco,California,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.54
US-2022-106145,27-09-2022,27-09-2022,Ruben Ausman,United States,San Francisco,California,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,314.27
CA-2021-107146,18-06-2021,20-06-2021,Lena Creighton,United States,Longmont,Colorado,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3,-13.32
CA-2021-107146,18-06-2021,20-06-2021,Lena Creighton,United States,Longmont,Colorado,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.14,4,54.35
US-2022-160143,01-04-2022,08-04-2022,Henry Goldwyn,United States,Los Angeles,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,8.02
CA-2021-106460,19-02-2021,22-02-2021,Greg Tran,United States,San Francisco,California,Paper,Xerox 1880,70.88,2,33.31
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Storage,Letter Size Cart,114.29,1,12.86
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Binders,Aluminum Screw Posts,36.62,8,-24.42
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Bookcases,Hon 4-Shelf Metal Bookcases,242.35,8,-363.53
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.62,2,4.96
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.7,6,0
US-2022-112347,03-12-2022,07-12-2022,Bill Stewart,United States,Denver,Colorado,Phones,Macally Suction Cup Mount,57.36,6,-14.34
